n, t, len
87001, 0.006286144256591797, 1
87101, 0.006262063980102539, 1
87201, 0.009896039962768555, 1
87301, 0.00663304328918457, 1
87401, 0.00800776481628418, 1
87501, 0.0065860748291015625, 1
87601, 0.00777888298034668, 1
87701, 0.006247997283935547, 1
87801, 0.00978708267211914, 1
87901, 0.006566762924194336, 1
88001, 0.006453990936279297, 1
88101, 0.00813913345336914, 1
88201, 0.00807499885559082, 1
88301, 0.006345987319946289, 1
88401, 0.006350994110107422, 1
88501, 0.009549856185913086, 1
88601, 0.006582021713256836, 1
88701, 0.009063005447387695, 1
88801, 0.0066890716552734375, 1
88901, 0.011042118072509766, 1
89001, 0.006806850433349609, 1
89101, 0.006683349609375, 1
89201, 0.006586790084838867, 1
89301, 0.0066013336181640625, 1
89401, 0.007411003112792969, 1
89501, 0.008362054824829102, 1
89601, 0.009649991989135742, 1
89701, 0.006551027297973633, 1
89801, 0.006427764892578125, 1
89901, 0.00658726692199707, 1
90001, 0.00843501091003418, 1
90101, 0.006359100341796875, 1
90201, 0.011044979095458984, 1
90301, 0.0065462589263916016, 1
90401, 0.006453990936279297, 1
90501, 0.006783008575439453, 1
90601, 0.00753021240234375, 1
90701, 0.007003068923950195, 1
90801, 0.008213996887207031, 1
90901, 0.009690999984741211, 1
91001, 0.0066678524017333984, 1
91101, 0.00665283203125, 1
91201, 0.0064966678619384766, 1
91301, 0.007793903350830078, 1
91401, 0.008195161819458008, 1
91501, 0.006705284118652344, 1
91601, 0.009572029113769531, 1
91701, 0.006582021713256836, 1
91801, 0.00640106201171875, 1
91901, 0.0081329345703125, 1
92001, 0.006381034851074219, 1
92101, 0.007943153381347656, 1
92201, 0.009572029113769531, 1
92301, 0.006646156311035156, 1
92401, 0.006457805633544922, 1
92501, 0.007245063781738281, 1
92601, 0.007216930389404297, 1
92701, 0.008401870727539062, 1
92801, 0.006541013717651367, 1
92901, 0.009599924087524414, 1
93001, 0.00652003288269043, 1
93101, 0.006578207015991211, 1
93201, 0.007941007614135742, 1
93301, 0.008246898651123047, 1
93401, 0.0063817501068115234, 1
93501, 0.00652313232421875, 1
93601, 0.00982809066772461, 1
93701, 0.00668787956237793, 1
93801, 0.008028030395507812, 1
93901, 0.0069310665130615234, 1
94001, 0.008210897445678711, 1
94101, 0.006372928619384766, 1
94201, 0.009902000427246094, 1
94301, 0.006510019302368164, 1
94401, 0.007254123687744141, 1
94501, 0.007915019989013672, 1
94601, 0.008512020111083984, 1
94701, 0.006414175033569336, 1
94801, 0.006500720977783203, 1
94901, 0.010159015655517578, 1
95001, 0.0068950653076171875, 1
95101, 0.009598016738891602, 1
95201, 0.008861780166625977, 1
95301, 0.006479024887084961, 1
95401, 0.006400108337402344, 1
95501, 0.009418010711669922, 1
95601, 0.006459712982177734, 1
95701, 0.00842905044555664, 1
95801, 0.006758928298950195, 1
95901, 0.008108854293823242, 1
96001, 0.006299018859863281, 1
96101, 0.0074710845947265625, 1
96201, 0.008613109588623047, 1
96301, 0.006515026092529297, 1
96401, 0.008282899856567383, 1
96501, 0.008067846298217773, 1
96601, 0.006392955780029297, 1
96701, 0.006201028823852539, 1
96801, 0.009469985961914062, 1
96901, 0.006578922271728516, 1
97001, 0.007703065872192383, 1
97101, 0.0074710845947265625, 1
97201, 0.011593103408813477, 1
97301, 0.006613016128540039, 1
97401, 0.00658106803894043, 1
97501, 0.006715059280395508, 1
97601, 0.0064089298248291016, 1
97701, 0.007688999176025391, 1
97801, 0.00787496566772461, 1
97901, 0.010063886642456055, 1
98001, 0.006580829620361328, 1
98101, 0.006834983825683594, 1
98201, 0.006565093994140625, 1
98301, 0.00785207748413086, 1
98401, 0.006605863571166992, 1
98501, 0.009930849075317383, 1
98601, 0.007551908493041992, 1
98701, 0.006762027740478516, 1
98801, 0.006361722946166992, 1
98901, 0.007506132125854492, 1
99001, 0.0068569183349609375, 1
99101, 0.00833582878112793, 1
99201, 0.00966191291809082, 1
99301, 0.006692171096801758, 1
99401, 0.006444692611694336, 1
99501, 0.006652116775512695, 1
99601, 0.008719682693481445, 1
99701, 0.007929086685180664, 1
99801, 0.006518125534057617, 1
99901, 0.00979304313659668, 1
100001, 0.0066339969635009766, 1
100101, 0.0067441463470458984, 1
100201, 0.008117914199829102, 1
100301, 0.006460905075073242, 1
100401, 0.007999897003173828, 1
100501, 0.009491205215454102, 1
100601, 0.006557941436767578, 1
100701, 0.0067369937896728516, 1
100801, 0.006438255310058594, 1
100901, 0.008270025253295898, 1
101001, 0.008224725723266602, 1
101101, 0.0063359737396240234, 1
101201, 0.009701728820800781, 1
101301, 0.0067021846771240234, 1
101401, 0.006582975387573242, 1
101501, 0.008526086807250977, 1
101601, 0.006968021392822266, 1
101701, 0.007957935333251953, 1
101801, 0.009476900100708008, 1
101901, 0.006807804107666016, 1
102001, 0.00652003288269043, 1
102101, 0.006948947906494141, 1
102201, 0.007816314697265625, 1
102301, 0.008434057235717773, 1
102401, 0.006553173065185547, 1
102501, 0.009469032287597656, 1
102601, 0.006618976593017578, 1
102701, 0.006556987762451172, 1
102801, 0.008460044860839844, 1
102901, 0.006796836853027344, 1
103001, 0.007814884185791016, 1
103101, 0.006211996078491211, 1
103201, 0.00974726676940918, 1
103301, 0.006508827209472656, 1
103401, 0.007005929946899414, 1
103501, 0.007682085037231445, 1
103601, 0.008213996887207031, 1
103701, 0.006315946578979492, 1
103801, 0.009953975677490234, 1
103901, 0.006537914276123047, 1
104001, 0.006623983383178711, 1
104101, 0.008383989334106445, 1
104201, 0.006701231002807617, 1
104301, 0.007548332214355469, 1
104401, 0.0065460205078125, 1
104501, 0.009756088256835938, 1
104601, 0.0064198970794677734, 1
104701, 0.007729053497314453, 1
104801, 0.007025241851806641, 1
104901, 0.008397102355957031, 1
105001, 0.006442070007324219, 1
105101, 0.006376028060913086, 1
105201, 0.009500980377197266, 1
105301, 0.006567955017089844, 1
105401, 0.008056640625, 1
105501, 0.008203744888305664, 1
105601, 0.006819009780883789, 1
105701, 0.006272077560424805, 1
105801, 0.009891033172607422, 1
105901, 0.0065538883209228516, 1
106001, 0.008927106857299805, 1
106101, 0.00818777084350586, 1
106201, 0.00825190544128418, 1
106301, 0.006490945816040039, 1
106401, 0.010141134262084961, 1
106501, 0.00699305534362793, 1
106601, 0.006643056869506836, 1
106701, 0.008249759674072266, 1
106801, 0.008677005767822266, 1
106901, 0.006362199783325195, 1
107001, 0.00625920295715332, 1
107101, 0.009589910507202148, 1
107201, 0.006673097610473633, 1
107301, 0.008249998092651367, 1
107401, 0.006880044937133789, 1
107501, 0.008073091506958008, 1
107601, 0.00649714469909668, 1
107701, 0.009802103042602539, 1
107801, 0.0068132877349853516, 1
107901, 0.007184743881225586, 1
108001, 0.007482290267944336, 1
108101, 0.009824037551879883, 1
108201, 0.008292198181152344, 1
108301, 0.006788015365600586, 1
108401, 0.007022857666015625, 1
108501, 0.00690770149230957, 1
108601, 0.008915901184082031, 1
108701, 0.008496999740600586, 1
108801, 0.009671926498413086, 1
108901, 0.006666898727416992, 1
109001, 0.006720066070556641, 1
109101, 0.006448030471801758, 1
109201, 0.008144140243530273, 1
109301, 0.006360769271850586, 1
109401, 0.010876893997192383, 1
109501, 0.006862163543701172, 1
109601, 0.006643056869506836, 1
109701, 0.00645899772644043, 1
109801, 0.006597757339477539, 1
109901, 0.007960081100463867, 1
110001, 0.007848978042602539, 1
110101, 0.009937047958374023, 1
110201, 0.006691932678222656, 1
110301, 0.0069980621337890625, 1
110401, 0.006619930267333984, 1
110501, 0.007895231246948242, 1
110601, 0.006507158279418945, 1
110701, 0.01026296615600586, 1
110801, 0.008075952529907227, 1
110901, 0.00799107551574707, 1
111001, 0.006764888763427734, 1
111101, 0.00818014144897461, 1
111201, 0.0069580078125, 1
111301, 0.008188247680664062, 1
111401, 0.010025262832641602, 1
111501, 0.00640106201171875, 1
111601, 0.006604909896850586, 1
111701, 0.007107257843017578, 1
111801, 0.007420063018798828, 1
111901, 0.008368968963623047, 1
112001, 0.009789228439331055, 1
112101, 0.006342887878417969, 1
112201, 0.006721019744873047, 1
112301, 0.0065000057220458984, 1
112401, 0.008576154708862305, 1
112501, 0.007875680923461914, 1
112601, 0.0064067840576171875, 1
112701, 0.009792089462280273, 1
112801, 0.006685018539428711, 1
112901, 0.0065691471099853516, 1
113001, 0.007878780364990234, 1
113101, 0.0065958499908447266, 1
113201, 0.007623910903930664, 1
113301, 0.006632089614868164, 1
113401, 0.009758949279785156, 1
113501, 0.006511211395263672, 1
113601, 0.006560087203979492, 1
113701, 0.008165836334228516, 1
113801, 0.007977008819580078, 1
113901, 0.0065250396728515625, 1
114001, 0.009419918060302734, 1
114101, 0.0064809322357177734, 1
114201, 0.006754875183105469, 1
114301, 0.008150100708007812, 1
114401, 0.0066089630126953125, 1
114501, 0.007684230804443359, 1
114601, 0.006226778030395508, 1
114701, 0.009873151779174805, 1
114801, 0.0069849491119384766, 1
114901, 0.0065021514892578125, 1
115001, 0.008418083190917969, 1
115101, 0.008075952529907227, 1
115201, 0.006333827972412109, 1
115301, 0.006479978561401367, 1
115401, 0.009496927261352539, 1
115501, 0.0070569515228271484, 1
115601, 0.008130073547363281, 1
115701, 0.0068590641021728516, 1
115801, 0.007654905319213867, 1
115901, 0.006414890289306641, 1
116001, 0.009646177291870117, 1
116101, 0.0066030025482177734, 1
116201, 0.007413148880004883, 1
116301, 0.007266044616699219, 1
116401, 0.00863504409790039, 1
116501, 0.006532907485961914, 1
116601, 0.006253242492675781, 1
116701, 0.009469985961914062, 1
116801, 0.006620883941650391, 1
116901, 0.008901834487915039, 1
117001, 0.006992816925048828, 1
117101, 0.008989810943603516, 1
117201, 0.006582021713256836, 1
117301, 0.010085821151733398, 1
117401, 0.006600856781005859, 1
117501, 0.008333683013916016, 1
117601, 0.0065691471099853516, 1
117701, 0.011615991592407227, 1
117801, 0.006917238235473633, 1
117901, 0.006544828414916992, 1
118001, 0.0065572261810302734, 1
118101, 0.007395029067993164, 1
118201, 0.007066011428833008, 1
118301, 0.008638858795166016, 1
118401, 0.009572029113769531, 1
118501, 0.006885051727294922, 1
118601, 0.006587982177734375, 1
118701, 0.0064792633056640625, 1
118801, 0.007879018783569336, 1
118901, 0.008154153823852539, 1
119001, 0.00962376594543457, 1
119101, 0.006390094757080078, 1
119201, 0.0069789886474609375, 1
119301, 0.006579875946044922, 1
119401, 0.008633852005004883, 1
119501, 0.006659030914306641, 1
119601, 0.007956981658935547, 1
119701, 0.009631156921386719, 1
119801, 0.006571054458618164, 1
119901, 0.006971120834350586, 1
120001, 0.0077211856842041016, 1
120101, 0.007222175598144531, 1
120201, 0.008172988891601562, 1
120301, 0.009377002716064453, 1
120401, 0.0068511962890625, 1
120501, 0.006487846374511719, 1
120601, 0.007688760757446289, 1
120701, 0.008456945419311523, 1
120801, 0.008059263229370117, 1
120901, 0.006442070007324219, 1
121001, 0.009898900985717773, 1
121101, 0.006556987762451172, 1
121201, 0.006659030914306641, 1
121301, 0.008284330368041992, 1
121401, 0.006915092468261719, 1
121501, 0.0078029632568359375, 1
121601, 0.009817838668823242, 1
121701, 0.006932973861694336, 1
121801, 0.006468057632446289, 1
121901, 0.007691144943237305, 1
122001, 0.007049083709716797, 1
122101, 0.008366823196411133, 1
122201, 0.006286144256591797, 1
122301, 0.009486913681030273, 1
122401, 0.006573200225830078, 1
122501, 0.006666898727416992, 1
122601, 0.008310079574584961, 1
122701, 0.0065381526947021484, 1
122801, 0.008235931396484375, 1
122901, 0.00886392593383789, 1
123001, 0.007180213928222656, 1
123101, 0.008021116256713867, 1
123201, 0.008307933807373047, 1
123301, 0.008018016815185547, 1
123401, 0.008615732192993164, 1
123501, 0.010017156600952148, 1
123601, 0.006511211395263672, 1
123701, 0.006571054458618164, 1
123801, 0.007410764694213867, 1
123901, 0.007246732711791992, 1
124001, 0.008558273315429688, 1
124101, 0.0063097476959228516, 1
124201, 0.010077953338623047, 1
124301, 0.006654977798461914, 1
124401, 0.006602048873901367, 1
124501, 0.008131980895996094, 1
124601, 0.006956815719604492, 1
124701, 0.008217096328735352, 1
124801, 0.008256912231445312, 1
124901, 0.007780790328979492, 1
125001, 0.006712198257446289, 1
125101, 0.007095813751220703, 1
125201, 0.0076732635498046875, 1
125301, 0.008350133895874023, 1
125401, 0.0063648223876953125, 1
125501, 0.009758949279785156, 1
125601, 0.0064961910247802734, 1
125701, 0.006564140319824219, 1
125801, 0.008327960968017578, 1
125901, 0.006474971771240234, 1
126001, 0.008283138275146484, 1
126101, 0.00717616081237793, 1
126201, 0.009699821472167969, 1
126301, 0.0065991878509521484, 1
126401, 0.0075032711029052734, 1
126501, 0.007182121276855469, 1
126601, 0.008361101150512695, 1
126701, 0.0063779354095458984, 1
126801, 0.00967717170715332, 1
126901, 0.006454944610595703, 1
127001, 0.0065648555755615234, 1
127101, 0.008093833923339844, 1
127201, 0.006824970245361328, 1
127301, 0.007906913757324219, 1
127401, 0.006513833999633789, 1
127501, 0.009714841842651367, 1
127601, 0.006752967834472656, 1
127701, 0.008432149887084961, 1
127801, 0.007283926010131836, 1
127901, 0.00801992416381836, 1
128001, 0.006317853927612305, 1
128101, 0.009699106216430664, 1
128201, 0.006544828414916992, 1
128301, 0.0066220760345458984, 1
128401, 0.008347749710083008, 1
128501, 0.008175849914550781, 1
128601, 0.006406068801879883, 1
128701, 0.006422996520996094, 1
128801, 0.009468793869018555, 1
128901, 0.0067272186279296875, 1
129001, 0.008355855941772461, 1
129101, 0.006860971450805664, 1
129201, 0.007981061935424805, 1
129301, 0.006397247314453125, 1
129401, 0.007754087448120117, 1
129501, 0.008542060852050781, 1
129601, 0.007167816162109375, 1
129701, 0.0076520442962646484, 1
129801, 0.008658170700073242, 1
129901, 0.0065021514892578125, 1
130001, 0.00663304328918457, 1
130101, 0.009694814682006836, 1
130201, 0.0066471099853515625, 1
130301, 0.00833272933959961, 1
130401, 0.006722211837768555, 1
130501, 0.011374235153198242, 1
130601, 0.006769895553588867, 1
130701, 0.0065631866455078125, 1
130801, 0.006722211837768555, 1
130901, 0.007168769836425781, 1
131001, 0.006988048553466797, 1
131101, 0.008355140686035156, 1
131201, 0.00957179069519043, 1
131301, 0.006546974182128906, 1
131401, 0.006779193878173828, 1
131501, 0.006580829620361328, 1
131601, 0.0077550411224365234, 1
131701, 0.00802302360534668, 1
131801, 0.009615182876586914, 1
131901, 0.00684809684753418, 1
132001, 0.006729841232299805, 1
132101, 0.007094144821166992, 1
132201, 0.009356975555419922, 1
132301, 0.007714986801147461, 1
132401, 0.011162042617797852, 1
132501, 0.006949663162231445, 1
132601, 0.006675004959106445, 1
132701, 0.0066602230072021484, 1
132801, 0.006566047668457031, 1
132901, 0.007784843444824219, 1
133001, 0.008201837539672852, 1
133101, 0.009796857833862305, 1
133201, 0.006811857223510742, 1
133301, 0.006513833999633789, 1
133401, 0.006725788116455078, 1
133501, 0.00811004638671875, 1
133601, 0.00665283203125, 1
133701, 0.008079290390014648, 1
133801, 0.009840011596679688, 1
133901, 0.006764888763427734, 1
134001, 0.006752967834472656, 1
134101, 0.006689786911010742, 1
134201, 0.007434844970703125, 1
134301, 0.00914621353149414, 1
134401, 0.008762121200561523, 1
134501, 0.006584882736206055, 1
134601, 0.009793996810913086, 1
134701, 0.006659030914306641, 1
134801, 0.0065648555755615234, 1
134901, 0.008414030075073242, 1
135001, 0.0068781375885009766, 1
135101, 0.008140087127685547, 1
135201, 0.006532192230224609, 1
135301, 0.009707927703857422, 1
135401, 0.0065419673919677734, 1
135501, 0.006778240203857422, 1
135601, 0.007929801940917969, 1
135701, 0.008497953414916992, 1
135801, 0.006318092346191406, 1
135901, 0.009574174880981445, 1
136001, 0.006504058837890625, 1
136101, 0.008311033248901367, 1
136201, 0.00814509391784668, 1
136301, 0.008881092071533203, 1
136401, 0.006773948669433594, 1
136501, 0.0082550048828125, 1
136601, 0.00869607925415039, 1
136701, 0.006552934646606445, 1
136801, 0.008391857147216797, 1
136901, 0.008301019668579102, 1
137001, 0.0063669681549072266, 1
137101, 0.0066339969635009766, 1
137201, 0.010088920593261719, 1
137301, 0.006677150726318359, 1
137401, 0.008278846740722656, 1
137501, 0.00674891471862793, 1
137601, 0.007951021194458008, 1
137701, 0.0064849853515625, 1
137801, 0.00828409194946289, 1
137901, 0.007959842681884766, 1
138001, 0.007399082183837891, 1
138101, 0.007467031478881836, 1
138201, 0.01120901107788086, 1
138301, 0.007003307342529297, 1
138401, 0.006977081298828125, 1
138501, 0.006696224212646484, 1
138601, 0.006696939468383789, 1
138701, 0.00784611701965332, 1
138801, 0.008037805557250977, 1
138901, 0.009474039077758789, 1
139001, 0.006620168685913086, 1
139101, 0.00657200813293457, 1
139201, 0.006659030914306641, 1
139301, 0.007955789566040039, 1
139401, 0.006557941436767578, 1
139501, 0.008361101150512695, 1
139601, 0.009607791900634766, 1
139701, 0.006674289703369141, 1
139801, 0.006670713424682617, 1
139901, 0.007489919662475586, 1
140001, 0.006973981857299805, 1
140101, 0.008423328399658203, 1
140201, 0.009498834609985352, 1
140301, 0.006606101989746094, 1
140401, 0.006712198257446289, 1
140501, 0.0066258907318115234, 1
140601, 0.008324146270751953, 1
140701, 0.008511066436767578, 1
140801, 0.006420135498046875, 1
140901, 0.009866952896118164, 1
141001, 0.006713151931762695, 1
141101, 0.006764650344848633, 1
141201, 0.008553028106689453, 1
141301, 0.007824182510375977, 1
141401, 0.006288051605224609, 1
141501, 0.009662866592407227, 1
141601, 0.006777763366699219, 1
141701, 0.006592988967895508, 1
141801, 0.008181095123291016, 1
141901, 0.006625652313232422, 1
142001, 0.008226871490478516, 1
142101, 0.006491899490356445, 1
142201, 0.00991678237915039, 1
142301, 0.006540060043334961, 1
142401, 0.006662845611572266, 1
142501, 0.007830142974853516, 1
142601, 0.008638143539428711, 1
142701, 0.006451845169067383, 1
142801, 0.00823974609375, 1
142901, 0.0077970027923583984, 1
143001, 0.006680011749267578, 1
143101, 0.008371829986572266, 1
143201, 0.006723165512084961, 1
143301, 0.008164167404174805, 1
143401, 0.006396770477294922, 1
143501, 0.009738922119140625, 1
143601, 0.006844997406005859, 1
143701, 0.00722503662109375, 1
143801, 0.0074307918548583984, 1
143901, 0.008567094802856445, 1
144001, 0.00645136833190918, 1
144101, 0.006414890289306641, 1
144201, 0.009825706481933594, 1
144301, 0.006596803665161133, 1
144401, 0.008111953735351562, 1
144501, 0.008182764053344727, 1
144601, 0.0064771175384521484, 1
144701, 0.006482124328613281, 1
144801, 0.009739875793457031, 1
144901, 0.006623983383178711, 1
145001, 0.00882577896118164, 1
145101, 0.006824970245361328, 1
145201, 0.011065959930419922, 1
145301, 0.006712913513183594, 1
145401, 0.006605625152587891, 1
145501, 0.006648063659667969, 1
145601, 0.007063150405883789, 1
145701, 0.007177114486694336, 1
145801, 0.008375883102416992, 1
145901, 0.009429931640625, 1
146001, 0.006837129592895508, 1
146101, 0.006536006927490234, 1
146201, 0.00660395622253418, 1
146301, 0.007912874221801758, 1
146401, 0.006737947463989258, 1
146501, 0.011404991149902344, 1
146601, 0.006806135177612305, 1
146701, 0.00657200813293457, 1
146801, 0.006802797317504883, 1
146901, 0.007693052291870117, 1
147001, 0.006887912750244141, 1
147101, 0.008132696151733398, 1
147201, 0.00987386703491211, 1
147301, 0.006699085235595703, 1
147401, 0.007029056549072266, 1
147501, 0.006472110748291016, 1
147601, 0.009502172470092773, 1
147701, 0.0077822208404541016, 1
147801, 0.008359909057617188, 1
147901, 0.006402015686035156, 1
148001, 0.006906032562255859, 1
148101, 0.009324789047241211, 1
148201, 0.006516933441162109, 1
148301, 0.008111953735351562, 1
148401, 0.00807499885559082, 1
148501, 0.009720087051391602, 1
148601, 0.006515979766845703, 1
148701, 0.006616115570068359, 1
148801, 0.006723880767822266, 1
148901, 0.0082550048828125, 1
149001, 0.006499052047729492, 1
149101, 0.011790990829467773, 1
149201, 0.006659030914306641, 1
149301, 0.0067670345306396484, 1
149401, 0.006621122360229492, 1
149501, 0.007662773132324219, 1
149601, 0.006597995758056641, 1
149701, 0.008347034454345703, 1
149801, 0.010344982147216797, 1
149901, 0.006810188293457031, 1
150001, 0.007603168487548828, 1
150101, 0.0076711177825927734, 1
150201, 0.00757598876953125, 1
150301, 0.008517742156982422, 1
150401, 0.010054826736450195, 1
150501, 0.006743907928466797, 1
150601, 0.0065958499908447266, 1
150701, 0.006672859191894531, 1
150801, 0.00814676284790039, 1
150901, 0.00808095932006836, 1
151001, 0.006504058837890625, 1
151101, 0.00992584228515625, 1
151201, 0.006688117980957031, 1
151301, 0.00681304931640625, 1
151401, 0.008105993270874023, 1
151501, 0.006479978561401367, 1
151601, 0.008081197738647461, 1
151701, 0.009702205657958984, 1
151801, 0.006621837615966797, 1
151901, 0.006771087646484375, 1
152001, 0.0069599151611328125, 1
152101, 0.007822036743164062, 1
152201, 0.008587837219238281, 1
152301, 0.006474971771240234, 1
152401, 0.00955820083618164, 1
152501, 0.006645917892456055, 1
152601, 0.00678706169128418, 1
152701, 0.00826716423034668, 1
152801, 0.006827116012573242, 1
152901, 0.008116006851196289, 1
153001, 0.009407997131347656, 1
153101, 0.006834983825683594, 1
153201, 0.006557941436767578, 1
153301, 0.007591962814331055, 1
153401, 0.007042646408081055, 1
153501, 0.008289098739624023, 1
153601, 0.006476163864135742, 1
153701, 0.010426044464111328, 1
153801, 0.00657200813293457, 1
153901, 0.006810188293457031, 1
154001, 0.008114814758300781, 1
154101, 0.00847005844116211, 1
154201, 0.00662994384765625, 1
154301, 0.009755849838256836, 1
154401, 0.006709098815917969, 1
154501, 0.006679058074951172, 1
154601, 0.008237123489379883, 1
154701, 0.008211135864257812, 1
154801, 0.006443977355957031, 1
154901, 0.006722927093505859, 1
155001, 0.009422063827514648, 1
155101, 0.006694793701171875, 1
155201, 0.008126974105834961, 1
155301, 0.006705284118652344, 1
155401, 0.008131742477416992, 1
155501, 0.006552934646606445, 1
155601, 0.009768009185791016, 1
155701, 0.0066831111907958984, 1
155801, 0.007627964019775391, 1
155901, 0.008325815200805664, 1
156001, 0.008289813995361328, 1
156101, 0.006520986557006836, 1
156201, 0.006448030471801758, 1
156301, 0.009673833847045898, 1
156401, 0.006695985794067383, 1
156501, 0.008467912673950195, 1
156601, 0.008471012115478516, 1
156701, 0.00948786735534668, 1
156801, 0.00656580924987793, 1
156901, 0.006680965423583984, 1
157001, 0.006582975387573242, 1
157101, 0.007791996002197266, 1
157201, 0.006716728210449219, 1
157301, 0.011104106903076172, 1
157401, 0.006522178649902344, 1
157501, 0.006793975830078125, 1
157601, 0.006824016571044922, 1
157701, 0.00665593147277832, 1
157801, 0.008179187774658203, 1
157901, 0.009491920471191406, 1
158001, 0.01094818115234375, 1
158101, 0.0068149566650390625, 1
158201, 0.0068471431732177734, 1
158301, 0.008944272994995117, 1
158401, 0.007862567901611328, 1
158501, 0.007614850997924805, 1
158601, 0.007913827896118164, 1
158701, 0.006387948989868164, 1
158801, 0.009671926498413086, 1
158901, 0.006863117218017578, 1
159001, 0.007363080978393555, 1
159101, 0.0073909759521484375, 1
159201, 0.008655071258544922, 1
159301, 0.006280183792114258, 1
159401, 0.006442070007324219, 1
159501, 0.009654998779296875, 1
159601, 0.00652313232421875, 1
159701, 0.008265972137451172, 1
159801, 0.008243799209594727, 1
159901, 0.00945901870727539, 1
160001, 0.006588935852050781, 1
160101, 0.006780862808227539, 1
160201, 0.00658106803894043, 1
160301, 0.008186101913452148, 1
160401, 0.006850242614746094, 1
160501, 0.011358022689819336, 1
160601, 0.007005929946899414, 1
160701, 0.006754875183105469, 1
160801, 0.008183002471923828, 1
160901, 0.0084381103515625, 1
161001, 0.00656890869140625, 1
161101, 0.011280059814453125, 1
161201, 0.0069332122802734375, 1
161301, 0.006617069244384766, 1
161401, 0.0068547725677490234, 1
161501, 0.007339954376220703, 1
161601, 0.007380962371826172, 1
161701, 0.00838923454284668, 1
161801, 0.00987386703491211, 1
161901, 0.007118940353393555, 1
162001, 0.007853984832763672, 1
162101, 0.007500886917114258, 1
162201, 0.008269071578979492, 1
162301, 0.008758068084716797, 1
162401, 0.009884834289550781, 1
162501, 0.006670951843261719, 1
162601, 0.006753683090209961, 1
162701, 0.006563901901245117, 1
162801, 0.00828099250793457, 1
162901, 0.007914066314697266, 1
163001, 0.0065691471099853516, 1
163101, 0.010179758071899414, 1
163201, 0.006768941879272461, 1
163301, 0.006479978561401367, 1
163401, 0.008933782577514648, 1
163501, 0.006537914276123047, 1
163601, 0.007961034774780273, 1
163701, 0.009674072265625, 1
163801, 0.006700038909912109, 1
163901, 0.006616115570068359, 1
164001, 0.007464885711669922, 1
164101, 0.007441282272338867, 1
164201, 0.008224964141845703, 1
164301, 0.008481025695800781, 1
164401, 0.007943868637084961, 1
164501, 0.00665593147277832, 1
164601, 0.00675201416015625, 1
164701, 0.00814199447631836, 1
164801, 0.008604764938354492, 1
164901, 0.0064508914947509766, 1
165001, 0.009649991989135742, 1
165101, 0.006654977798461914, 1
165201, 0.006649017333984375, 1
165301, 0.00820779800415039, 1
165401, 0.006545066833496094, 1
165501, 0.00803518295288086, 1
165601, 0.006521940231323242, 1
165701, 0.00984334945678711, 1
165801, 0.006902933120727539, 1
165901, 0.007669925689697266, 1
166001, 0.007108926773071289, 1
166101, 0.008311986923217773, 1
166201, 0.006445884704589844, 1
166301, 0.009553909301757812, 1
166401, 0.006726980209350586, 1
166501, 0.006590127944946289, 1
166601, 0.008855104446411133, 1
166701, 0.008383035659790039, 1
166801, 0.0062999725341796875, 1
166901, 0.006608009338378906, 1
167001, 0.00948786735534668, 1
167101, 0.00669097900390625, 1
167201, 0.008181095123291016, 1
167301, 0.0069620609283447266, 1
167401, 0.008205890655517578, 1
167501, 0.0066890716552734375, 1
167601, 0.00980520248413086, 1
167701, 0.0067751407623291016, 1
167801, 0.007617950439453125, 1
167901, 0.007425069808959961, 1
168001, 0.008623123168945312, 1
168101, 0.0063250064849853516, 1
168201, 0.006527900695800781, 1
168301, 0.009604692459106445, 1
168401, 0.006523847579956055, 1
168501, 0.008879899978637695, 1
168601, 0.008788108825683594, 1
168701, 0.006826162338256836, 1
168801, 0.006871700286865234, 1
168901, 0.010376214981079102, 1

